name1,name2,desc1,desc2
PheCode:598,PheCode:598.4,abnormal findings on examination of urine,other cells and casts in urine
PheCode:599,PheCode:599.1,other symptoms/disorders or the urinary system,urinary obstruction
PheCode:599,PheCode:599.2,other symptoms/disorders or the urinary system,retention of urine
PheCode:599,PheCode:599.3,other symptoms/disorders or the urinary system,dysuria
PheCode:599,PheCode:599.4,other symptoms/disorders or the urinary system,urinary incontinence
PheCode:599,PheCode:599.5,other symptoms/disorders or the urinary system,frequency of urination and polyuria
PheCode:599,PheCode:599.8,other symptoms/disorders or the urinary system,other symptoms involving urinary system
PheCode:599,PheCode:599.9,other symptoms/disorders or the urinary system,other abnormality of urination
PheCode:599,PheCode:600,other symptoms/disorders or the urinary system,hyperplasia of prostate
PheCode:599,PheCode:857,other symptoms/disorders or the urinary system,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:599.1,PheCode:599.2,urinary obstruction,retention of urine
PheCode:599.1,PheCode:857,urinary obstruction,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:599.2,PheCode:599.4,retention of urine,urinary incontinence
PheCode:599.2,PheCode:599.5,retention of urine,frequency of urination and polyuria
PheCode:599.2,PheCode:599.9,retention of urine,other abnormality of urination
PheCode:599.2,PheCode:600,retention of urine,hyperplasia of prostate
PheCode:599.2,PheCode:857,retention of urine,"mechanical complication of unspecified genitourinary device, implant, and graft"
PheCode:599.3,PheCode:599.4,dysuria,urinary incontinence
PheCode:599.3,PheCode:599.5,dysuria,frequency of urination and polyuria
PheCode:599.3,PheCode:599.8,dysuria,other symptoms involving urinary system
PheCode:599.3,PheCode:599.9,dysuria,other abnormality of urination
PheCode:599.3,PheCode:614.52,dysuria,vaginitis and vulvovaginitis
PheCode:599.3,PheCode:624,dysuria,symptoms involving female genital tract
PheCode:599.4,PheCode:599.5,urinary incontinence,frequency of urination and polyuria
PheCode:599.4,PheCode:599.8,urinary incontinence,other symptoms involving urinary system
PheCode:599.4,PheCode:599.9,urinary incontinence,other abnormality of urination
PheCode:599.4,PheCode:618,urinary incontinence,genital prolapse
PheCode:599.4,PheCode:618.1,urinary incontinence,prolapse of vaginal walls
PheCode:599.5,PheCode:599.8,frequency of urination and polyuria,other symptoms involving urinary system
PheCode:599.5,PheCode:599.9,frequency of urination and polyuria,other abnormality of urination
PheCode:599.5,PheCode:600,frequency of urination and polyuria,hyperplasia of prostate
PheCode:599.5,PheCode:605,frequency of urination and polyuria,erectile dysfunction [ed]
PheCode:599.5,PheCode:796,frequency of urination and polyuria,elevated prostate specific antigen [psa]
PheCode:599.8,PheCode:599.9,other symptoms involving urinary system,other abnormality of urination
PheCode:599.9,PheCode:600,other abnormality of urination,hyperplasia of prostate
PheCode:599.9,PheCode:796,other abnormality of urination,elevated prostate specific antigen [psa]
PheCode:600,PheCode:601,hyperplasia of prostate,inflammatory diseases of prostate
PheCode:600,PheCode:601.1,hyperplasia of prostate,prostatitis
PheCode:600,PheCode:601.12,hyperplasia of prostate,chronic prostatitis
PheCode:600,PheCode:602,hyperplasia of prostate,other disorders of prostate
PheCode:600,PheCode:602.3,hyperplasia of prostate,dysplasia of prostate
PheCode:600,PheCode:605,hyperplasia of prostate,erectile dysfunction [ed]
PheCode:600,PheCode:796,hyperplasia of prostate,elevated prostate specific antigen [psa]
PheCode:601,PheCode:601.1,inflammatory diseases of prostate,prostatitis
PheCode:601,PheCode:601.11,inflammatory diseases of prostate,acute prostatitis
PheCode:601,PheCode:601.12,inflammatory diseases of prostate,chronic prostatitis
PheCode:601,PheCode:601.3,inflammatory diseases of prostate,orchitis and epididymitis
PheCode:601,PheCode:601.4,inflammatory diseases of prostate,balanoposthitis
PheCode:601,PheCode:601.8,inflammatory diseases of prostate,other inflammatory disorders of male genital organs
PheCode:601,PheCode:603,inflammatory diseases of prostate,other disorders of testis
PheCode:601,PheCode:603.1,inflammatory diseases of prostate,hydrocele
PheCode:601,PheCode:603.2,inflammatory diseases of prostate,spermatocele
PheCode:601,PheCode:604,inflammatory diseases of prostate,disorders of penis
PheCode:601,PheCode:608,inflammatory diseases of prostate,other disorders of male genital organs
PheCode:601.1,PheCode:601.11,prostatitis,acute prostatitis
PheCode:601.1,PheCode:601.12,prostatitis,chronic prostatitis
PheCode:601.1,PheCode:601.3,prostatitis,orchitis and epididymitis
PheCode:601.1,PheCode:602,prostatitis,other disorders of prostate
PheCode:601.1,PheCode:796,prostatitis,elevated prostate specific antigen [psa]
PheCode:601.11,PheCode:601.12,acute prostatitis,chronic prostatitis
PheCode:601.11,PheCode:601.3,acute prostatitis,orchitis and epididymitis
PheCode:601.12,PheCode:602,chronic prostatitis,other disorders of prostate
PheCode:601.12,PheCode:796,chronic prostatitis,elevated prostate specific antigen [psa]
PheCode:601.3,PheCode:603,orchitis and epididymitis,other disorders of testis
PheCode:601.3,PheCode:603.1,orchitis and epididymitis,hydrocele
PheCode:601.3,PheCode:603.2,orchitis and epididymitis,spermatocele
PheCode:601.3,PheCode:608,orchitis and epididymitis,other disorders of male genital organs
PheCode:601.4,PheCode:604,balanoposthitis,disorders of penis
PheCode:601.4,PheCode:604.1,balanoposthitis,redundant prepuce and phimosis/bxo
PheCode:601.8,PheCode:604,other inflammatory disorders of male genital organs,disorders of penis
PheCode:601.8,PheCode:681.7,other inflammatory disorders of male genital organs,cellulitis and abscess of trunk
PheCode:602,PheCode:602.3,other disorders of prostate,dysplasia of prostate
PheCode:602,PheCode:796,other disorders of prostate,elevated prostate specific antigen [psa]
PheCode:602.3,PheCode:796,dysplasia of prostate,elevated prostate specific antigen [psa]
PheCode:603,PheCode:603.1,other disorders of testis,hydrocele
PheCode:603,PheCode:603.2,other disorders of testis,spermatocele
PheCode:603,PheCode:604,other disorders of testis,disorders of penis
PheCode:603,PheCode:604.1,other disorders of testis,redundant prepuce and phimosis/bxo
PheCode:603,PheCode:608,other disorders of testis,other disorders of male genital organs
PheCode:603,PheCode:609.2,other disorders of testis,abnormal spermatozoa
PheCode:603.1,PheCode:603.2,hydrocele,spermatocele
PheCode:603.1,PheCode:604,hydrocele,disorders of penis
PheCode:603.1,PheCode:604.1,hydrocele,redundant prepuce and phimosis/bxo
PheCode:603.1,PheCode:608,hydrocele,other disorders of male genital organs
PheCode:603.2,PheCode:608,spermatocele,other disorders of male genital organs
PheCode:603.2,PheCode:609.2,spermatocele,abnormal spermatozoa
PheCode:604,PheCode:604.1,disorders of penis,redundant prepuce and phimosis/bxo
PheCode:604,PheCode:604.3,disorders of penis,peyronie's disease
PheCode:604,PheCode:605,disorders of penis,erectile dysfunction [ed]
PheCode:604,PheCode:751.1,disorders of penis,congenital anomalies of genital organs
PheCode:604,PheCode:751.12,disorders of penis,congenital anomalies of male genital organs
PheCode:604.1,PheCode:751.12,redundant prepuce and phimosis/bxo,congenital anomalies of male genital organs
PheCode:604.3,PheCode:605,peyronie's disease,erectile dysfunction [ed]
PheCode:605,PheCode:796,erectile dysfunction [ed],elevated prostate specific antigen [psa]
PheCode:610,PheCode:610.1,benign mammary dysplasias,cystic mastopathy
PheCode:610,PheCode:610.2,benign mammary dysplasias,fibroadenosis of breast
PheCode:610,PheCode:610.4,benign mammary dysplasias,benign neoplasm of breast
PheCode:610,PheCode:610.8,benign mammary dysplasias,other specified benign mammary dysplasias
PheCode:610,PheCode:611,benign mammary dysplasias,abnormal findings on mammogram or breast exam
PheCode:610,PheCode:611.1,benign mammary dysplasias,abnormal mammogram
PheCode:610,PheCode:611.11,benign mammary dysplasias,mammographic microcalcification
PheCode:610,PheCode:611.3,benign mammary dysplasias,lump or mass in breast
PheCode:610,PheCode:612,benign mammary dysplasias,"breast conditions, congenital or relating to hormones"
PheCode:610,PheCode:612.2,benign mammary dysplasias,hypertrophy of breast (gynecomastia)
PheCode:610,PheCode:613,benign mammary dysplasias,other nonmalignant breast conditions
PheCode:610,PheCode:613.5,benign mammary dysplasias,mastodynia
PheCode:610,PheCode:613.7,benign mammary dysplasias,other signs and symptoms in breast
PheCode:610,PheCode:613.8,benign mammary dysplasias,other specified disorders of breast
PheCode:610,PheCode:613.9,benign mammary dysplasias,breast disorder nos
PheCode:610.1,PheCode:610.2,cystic mastopathy,fibroadenosis of breast
PheCode:610.1,PheCode:610.4,cystic mastopathy,benign neoplasm of breast
PheCode:610.1,PheCode:610.8,cystic mastopathy,other specified benign mammary dysplasias
PheCode:610.1,PheCode:611,cystic mastopathy,abnormal findings on mammogram or breast exam
PheCode:610.1,PheCode:611.1,cystic mastopathy,abnormal mammogram
PheCode:610.1,PheCode:611.11,cystic mastopathy,mammographic microcalcification
PheCode:610.1,PheCode:611.3,cystic mastopathy,lump or mass in breast
PheCode:610.1,PheCode:613,cystic mastopathy,other nonmalignant breast conditions
PheCode:610.1,PheCode:613.5,cystic mastopathy,mastodynia
PheCode:610.1,PheCode:613.7,cystic mastopathy,other signs and symptoms in breast
PheCode:610.1,PheCode:613.8,cystic mastopathy,other specified disorders of breast
PheCode:610.1,PheCode:613.9,cystic mastopathy,breast disorder nos
PheCode:610.2,PheCode:610.4,fibroadenosis of breast,benign neoplasm of breast
PheCode:610.2,PheCode:610.8,fibroadenosis of breast,other specified benign mammary dysplasias
PheCode:610.2,PheCode:611,fibroadenosis of breast,abnormal findings on mammogram or breast exam
PheCode:610.2,PheCode:611.1,fibroadenosis of breast,abnormal mammogram
PheCode:610.2,PheCode:611.11,fibroadenosis of breast,mammographic microcalcification
PheCode:610.2,PheCode:611.3,fibroadenosis of breast,lump or mass in breast
PheCode:610.2,PheCode:613,fibroadenosis of breast,other nonmalignant breast conditions
PheCode:610.2,PheCode:613.5,fibroadenosis of breast,mastodynia
PheCode:610.2,PheCode:613.7,fibroadenosis of breast,other signs and symptoms in breast
PheCode:610.2,PheCode:613.8,fibroadenosis of breast,other specified disorders of breast
PheCode:610.4,PheCode:610.8,benign neoplasm of breast,other specified benign mammary dysplasias
PheCode:610.4,PheCode:611,benign neoplasm of breast,abnormal findings on mammogram or breast exam
PheCode:610.4,PheCode:611.1,benign neoplasm of breast,abnormal mammogram
PheCode:610.4,PheCode:611.11,benign neoplasm of breast,mammographic microcalcification
PheCode:610.4,PheCode:611.3,benign neoplasm of breast,lump or mass in breast
PheCode:610.4,PheCode:612,benign neoplasm of breast,"breast conditions, congenital or relating to hormones"
PheCode:610.4,PheCode:612.2,benign neoplasm of breast,hypertrophy of breast (gynecomastia)
PheCode:610.4,PheCode:613,benign neoplasm of breast,other nonmalignant breast conditions
PheCode:610.4,PheCode:613.5,benign neoplasm of breast,mastodynia
PheCode:610.4,PheCode:613.7,benign neoplasm of breast,other signs and symptoms in breast
PheCode:610.4,PheCode:613.8,benign neoplasm of breast,other specified disorders of breast
PheCode:610.4,PheCode:613.9,benign neoplasm of breast,breast disorder nos
PheCode:610.8,PheCode:611,other specified benign mammary dysplasias,abnormal findings on mammogram or breast exam
PheCode:610.8,PheCode:611.1,other specified benign mammary dysplasias,abnormal mammogram
PheCode:610.8,PheCode:611.11,other specified benign mammary dysplasias,mammographic microcalcification
PheCode:610.8,PheCode:611.3,other specified benign mammary dysplasias,lump or mass in breast
PheCode:610.8,PheCode:613,other specified benign mammary dysplasias,other nonmalignant breast conditions
PheCode:610.8,PheCode:613.5,other specified benign mammary dysplasias,mastodynia
PheCode:610.8,PheCode:613.7,other specified benign mammary dysplasias,other signs and symptoms in breast
PheCode:610.8,PheCode:613.8,other specified benign mammary dysplasias,other specified disorders of breast
PheCode:610.8,PheCode:613.9,other specified benign mammary dysplasias,breast disorder nos
PheCode:611,PheCode:611.1,abnormal findings on mammogram or breast exam,abnormal mammogram
PheCode:611,PheCode:611.11,abnormal findings on mammogram or breast exam,mammographic microcalcification
PheCode:611,PheCode:611.3,abnormal findings on mammogram or breast exam,lump or mass in breast
PheCode:611,PheCode:612,abnormal findings on mammogram or breast exam,"breast conditions, congenital or relating to hormones"
PheCode:611,PheCode:612.2,abnormal findings on mammogram or breast exam,hypertrophy of breast (gynecomastia)
PheCode:611,PheCode:613,abnormal findings on mammogram or breast exam,other nonmalignant breast conditions
PheCode:611,PheCode:613.1,abnormal findings on mammogram or breast exam,inflammatory disease of breast
PheCode:611,PheCode:613.5,abnormal findings on mammogram or breast exam,mastodynia
PheCode:611,PheCode:613.7,abnormal findings on mammogram or breast exam,other signs and symptoms in breast
PheCode:611,PheCode:613.8,abnormal findings on mammogram or breast exam,other specified disorders of breast
PheCode:611,PheCode:613.9,abnormal findings on mammogram or breast exam,breast disorder nos
PheCode:611,PheCode:627,abnormal findings on mammogram or breast exam,menopausal and postmenopausal disorders
PheCode:611.1,PheCode:611.11,abnormal mammogram,mammographic microcalcification
PheCode:611.1,PheCode:611.3,abnormal mammogram,lump or mass in breast
PheCode:611.1,PheCode:613,abnormal mammogram,other nonmalignant breast conditions
PheCode:611.1,PheCode:613.5,abnormal mammogram,mastodynia
PheCode:611.1,PheCode:613.7,abnormal mammogram,other signs and symptoms in breast
PheCode:611.1,PheCode:613.8,abnormal mammogram,other specified disorders of breast
PheCode:611.1,PheCode:613.9,abnormal mammogram,breast disorder nos
PheCode:611.1,PheCode:627,abnormal mammogram,menopausal and postmenopausal disorders
PheCode:611.11,PheCode:611.3,mammographic microcalcification,lump or mass in breast
PheCode:611.3,PheCode:612,lump or mass in breast,"breast conditions, congenital or relating to hormones"
PheCode:611.3,PheCode:612.2,lump or mass in breast,hypertrophy of breast (gynecomastia)
PheCode:611.3,PheCode:613,lump or mass in breast,other nonmalignant breast conditions
PheCode:611.3,PheCode:613.1,lump or mass in breast,inflammatory disease of breast
